cve_id,published,last_modified,source_identifier,url,cve_year
CVE-2020-3717,2020-01-29T19:15:13.887,2024-11-21T05:31:37.577,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2020-3717,2020
CVE-2020-3718,2020-01-29T19:15:13.947,2024-11-21T05:31:37.687,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2020-3718,2020
CVE-2020-3719,2020-01-29T19:15:14.027,2024-11-21T05:31:37.783,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2020-3719,2020
CVE-2020-3758,2020-01-29T19:15:14.087,2024-11-21T05:31:41.840,psirt@adobe.com,https://cvefeed.io/vuln/detail/CVE-2020-3758,2020
CVE-2020-8432,2020-01-29T19:15:14.260,2024-11-21T05:38:50.593,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8432,2020
CVE-2020-8438,2020-01-29T23:15:13.030,2024-11-21T05:38:51.263,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8438,2020
CVE-2020-8442,2020-01-30T01:15:10.713,2024-11-21T05:38:51.787,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8442,2020
CVE-2020-8443,2020-01-30T01:15:10.777,2024-11-21T05:38:51.923,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8443,2020
CVE-2020-8444,2020-01-30T01:15:10.837,2024-11-21T05:38:52.067,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8444,2020
CVE-2020-8445,2020-01-30T01:15:10.917,2024-11-21T05:38:52.200,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8445,2020
CVE-2020-8446,2020-01-30T01:15:10.993,2024-11-21T05:38:52.340,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8446,2020
CVE-2020-8447,2020-01-30T01:15:11.070,2024-11-21T05:38:52.480,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8447,2020
CVE-2020-8448,2020-01-30T01:15:11.133,2024-11-21T05:38:52.620,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8448,2020
CVE-2020-1930,2020-01-30T18:15:11.317,2024-11-21T05:11:38.023,security@apache.org,https://cvefeed.io/vuln/detail/CVE-2020-1930,2020
CVE-2020-1931,2020-01-30T18:15:11.410,2024-11-21T05:11:38.170,security@apache.org,https://cvefeed.io/vuln/detail/CVE-2020-1931,2020
CVE-2020-7904,2020-01-30T18:15:11.583,2024-11-21T05:37:58.617,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7904,2020
CVE-2020-7905,2020-01-30T18:15:11.677,2024-11-21T05:37:58.757,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7905,2020
CVE-2020-7906,2020-01-30T18:15:11.723,2024-11-21T05:37:58.897,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7906,2020
CVE-2020-7908,2020-01-30T18:15:11.850,2024-11-21T05:37:59.167,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7908,2020
CVE-2020-7909,2020-01-30T18:15:11.943,2024-11-21T05:37:59.340,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7909,2020
CVE-2020-7910,2020-01-30T18:15:12.020,2024-11-21T05:37:59.470,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7910,2020
CVE-2020-7911,2020-01-30T18:15:12.100,2024-11-21T05:37:59.610,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7911,2020
CVE-2020-7912,2020-01-30T18:15:12.193,2024-11-21T05:37:59.750,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7912,2020
CVE-2020-7913,2020-01-30T18:15:12.240,2024-11-21T05:37:59.877,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7913,2020
CVE-2020-8092,2020-01-30T18:15:12.317,2024-11-21T05:38:17.187,cve-requests@bitdefender.com,https://cvefeed.io/vuln/detail/CVE-2020-8092,2020
CVE-2020-3147,2020-01-30T19:15:11.790,2024-11-21T05:30:25.373,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3147,2020
CVE-2020-5233,2020-01-30T19:15:11.883,2024-11-21T05:33:43.813,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5233,2020
CVE-2020-8093,2020-01-30T19:15:11.993,2024-11-21T05:38:17.323,cve-requests@bitdefender.com,https://cvefeed.io/vuln/detail/CVE-2020-8093,2020
CVE-2020-8492,2020-01-30T19:15:12.103,2024-11-21T05:38:56.167,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8492,2020
CVE-2020-5228,2020-01-30T20:15:10.310,2024-11-21T05:33:43.257,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5228,2020
CVE-2020-5229,2020-01-30T20:15:10.420,2024-11-21T05:33:43.367,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5229,2020
CVE-2020-5222,2020-01-30T21:15:14.980,2024-11-21T05:33:42.567,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5222,2020
CVE-2020-5230,2020-01-30T21:15:15.167,2024-11-21T05:33:43.470,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5230,2020
CVE-2020-8095,2020-01-30T21:15:15.263,2024-11-21T05:38:17.443,cve-requests@bitdefender.com,https://cvefeed.io/vuln/detail/CVE-2020-8095,2020
CVE-2020-5206,2020-01-30T22:15:10.093,2024-11-21T05:33:40.690,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5206,2020
CVE-2020-5231,2020-01-30T22:15:10.220,2024-11-21T05:33:43.587,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5231,2020
CVE-2020-8493,2020-01-30T22:15:10.377,2024-11-21T05:38:56.340,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8493,2020
CVE-2020-8494,2020-01-30T22:15:10.470,2024-11-21T05:38:56.480,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8494,2020
CVE-2020-8495,2020-01-30T22:15:10.547,2024-11-21T05:38:56.613,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8495,2020
CVE-2020-8496,2020-01-30T22:15:10.640,2024-11-21T05:38:56.747,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8496,2020
CVE-2020-8498,2020-01-30T23:15:10.157,2024-11-21T05:38:57.010,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8498,2020
CVE-2020-5232,2020-01-31T00:15:09.973,2024-11-21T05:33:43.693,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5232,2020
CVE-2020-5526,2020-01-31T04:15:11.540,2024-11-21T05:34:12.913,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2020-5526,2020
CVE-2020-7218,2020-01-31T13:15:10.533,2024-11-21T05:36:51.200,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7218,2020
CVE-2020-7219,2020-01-31T13:15:10.627,2024-11-21T05:36:51.380,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7219,2020
CVE-2020-7914,2020-01-31T13:15:10.720,2024-11-21T05:38:00.020,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7914,2020
CVE-2020-7955,2020-01-31T13:15:10.813,2024-11-21T05:38:05.090,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7955,2020
CVE-2020-7956,2020-01-31T13:15:10.877,2024-11-21T05:38:05.227,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7956,2020
CVE-2020-8440,2020-01-31T14:15:12.077,2024-11-21T05:38:51.520,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8440,2020
CVE-2020-8422,2020-01-31T16:15:10.690,2025-05-30T16:15:26.827,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8422,2020
CVE-2020-5234,2020-01-31T18:15:11.860,2024-11-21T05:33:43.930,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5234,2020
CVE-2020-8503,2020-01-31T20:15:11.243,2024-11-21T05:38:57.280,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8503,2020
CVE-2020-8504,2020-01-31T22:15:12.027,2024-11-21T05:38:57.413,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8504,2020
CVE-2020-8505,2020-01-31T22:15:12.120,2024-11-21T05:38:57.540,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8505,2020
CVE-2020-8512,2020-02-01T00:15:10.773,2024-11-21T05:38:58.470,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8512,2020
CVE-2020-8515,2020-02-01T13:15:12.623,2025-02-28T18:05:08.880,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8515,2020
CVE-2020-8516,2020-02-02T13:15:10.903,2024-11-21T05:38:58.863,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8516,2020
CVE-2020-8514,2020-02-02T15:15:10.490,2024-11-21T05:38:58.590,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8514,2020
CVE-2020-8508,2020-02-03T03:15:11.853,2024-11-21T05:38:57.953,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8508,2020
CVE-2020-3925,2020-02-03T11:15:12.527,2024-11-21T05:31:58.243,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3925,2020
CVE-2020-3926,2020-02-03T11:15:12.633,2024-11-21T05:31:58.370,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3926,2020
CVE-2020-3927,2020-02-03T11:15:12.743,2024-11-21T05:31:58.487,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3927,2020
CVE-2020-7471,2020-02-03T12:15:26.993,2024-11-21T05:37:12.667,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7471,2020
CVE-2020-7993,2020-02-03T15:15:12.320,2024-11-21T05:38:09.437,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7993,2020
CVE-2020-8510,2020-02-03T15:15:12.383,2024-11-21T05:38:58.210,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8510,2020
CVE-2020-8545,2020-02-03T16:15:11.997,2024-11-21T05:39:00.483,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8545,2020
CVE-2020-8547,2020-02-03T16:15:12.077,2024-11-21T05:39:00.617,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8547,2020
CVE-2020-4224,2020-02-03T17:15:15.313,2024-11-21T05:32:25.343,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2020-4224,2020
CVE-2020-5182,2020-02-03T17:15:15.813,2024-11-21T05:33:38.267,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-5182,2020
CVE-2020-8548,2020-02-03T17:15:16.610,2024-11-21T05:39:00.743,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8548,2020
CVE-2020-8549,2020-02-03T17:15:17.250,2024-11-21T05:39:00.870,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8549,2020
CVE-2020-8591,2020-02-03T21:15:11.657,2024-11-21T05:39:05.253,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8591,2020
CVE-2020-8592,2020-02-03T21:15:11.703,2024-11-21T05:39:05.387,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8592,2020
CVE-2020-8597,2020-02-03T23:15:11.387,2024-11-21T05:39:05.957,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8597,2020
CVE-2020-5235,2020-02-04T03:15:10.657,2024-11-21T05:33:44.057,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5235,2020
CVE-2020-5236,2020-02-04T03:15:10.750,2024-11-21T05:33:44.180,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5236,2020
CVE-2020-3937,2020-02-04T05:15:11.273,2024-11-21T05:31:59.833,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3937,2020
CVE-2020-3938,2020-02-04T05:15:11.353,2024-11-21T05:31:59.963,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3938,2020
CVE-2020-3939,2020-02-04T05:15:12.477,2024-11-21T05:32:00.070,twcert@cert.org.tw,https://cvefeed.io/vuln/detail/CVE-2020-3939,2020
CVE-2020-4163,2020-02-04T17:15:13.123,2024-11-21T05:32:19.893,psirt@us.ibm.com,https://cvefeed.io/vuln/detail/CVE-2020-4163,2020
CVE-2020-7221,2020-02-04T17:15:13.233,2024-11-21T05:36:51.673,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7221,2020
CVE-2020-6058,2020-02-04T20:15:12.840,2024-11-21T05:35:00.323,talos-cna@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-6058,2020
CVE-2020-6059,2020-02-04T20:15:12.917,2024-11-21T05:35:00.440,talos-cna@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-6059,2020
CVE-2020-6060,2020-02-04T20:15:13.150,2024-11-21T05:35:00.570,talos-cna@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-6060,2020
CVE-2020-8115,2020-02-04T20:15:13.213,2024-11-21T05:38:19.463,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8115,2020
CVE-2020-8116,2020-02-04T20:15:13.353,2024-11-21T05:38:19.580,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8116,2020
CVE-2020-8117,2020-02-04T20:15:13.543,2024-11-21T05:38:19.703,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8117,2020
CVE-2020-8118,2020-02-04T20:15:13.730,2024-11-21T05:38:19.817,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8118,2020
CVE-2020-8119,2020-02-04T20:15:13.900,2024-11-21T05:38:19.940,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8119,2020
CVE-2020-8120,2020-02-04T20:15:14.150,2024-11-21T05:38:20.053,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8120,2020
CVE-2020-8121,2020-02-04T20:15:14.307,2024-11-21T05:38:20.170,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8121,2020
CVE-2020-8122,2020-02-04T20:15:14.387,2024-11-21T05:38:20.277,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8122,2020
CVE-2020-8123,2020-02-04T20:15:14.447,2024-11-21T05:38:20.383,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8123,2020
CVE-2020-8124,2020-02-04T20:15:14.543,2024-11-21T05:38:20.503,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8124,2020
CVE-2020-8125,2020-02-04T20:15:14.620,2024-11-21T05:38:20.607,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8125,2020
CVE-2020-8449,2020-02-04T20:15:14.697,2024-11-21T05:38:52.760,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8449,2020
CVE-2020-8450,2020-02-04T20:15:14.777,2024-11-21T05:38:52.967,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8450,2020
CVE-2020-8517,2020-02-04T20:15:14.857,2024-11-21T05:38:59.020,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8517,2020
CVE-2020-8615,2020-02-04T20:15:14.933,2024-11-21T05:39:07.720,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8615,2020
CVE-2020-5208,2020-02-05T14:15:11.420,2024-11-21T05:33:40.930,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5208,2020
CVE-2020-5237,2020-02-05T14:15:11.527,2024-11-21T05:33:44.290,security-advisories@github.com,https://cvefeed.io/vuln/detail/CVE-2020-5237,2020
CVE-2020-8631,2020-02-05T14:15:11.607,2024-11-21T05:39:09.270,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8631,2020
CVE-2020-8632,2020-02-05T14:15:11.653,2024-11-21T05:39:09.433,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8632,2020
CVE-2020-7216,2020-02-05T15:15:09.957,2024-11-21T05:36:50.920,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7216,2020
CVE-2020-7979,2020-02-05T15:15:10.147,2024-11-21T05:38:08.000,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7979,2020
CVE-2020-8114,2020-02-05T15:15:10.207,2024-11-21T05:38:19.330,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8114,2020
CVE-2020-6174,2020-02-05T16:15:11.457,2024-11-21T05:35:14.647,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6174,2020
CVE-2020-6969,2020-02-05T16:15:11.520,2024-11-21T05:36:24.453,ics-cert@hq.dhs.gov,https://cvefeed.io/vuln/detail/CVE-2020-6969,2020
CVE-2020-7966,2020-02-05T16:15:11.613,2024-11-21T05:38:06.383,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7966,2020
CVE-2020-7967,2020-02-05T16:15:11.707,2024-11-21T05:38:06.527,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7967,2020
CVE-2020-7968,2020-02-05T16:15:11.787,2024-11-21T05:38:06.677,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7968,2020
CVE-2020-7969,2020-02-05T16:15:11.927,2024-11-21T05:38:06.820,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7969,2020
CVE-2020-7971,2020-02-05T16:15:12.097,2024-11-21T05:38:06.953,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7971,2020
CVE-2020-7972,2020-02-05T16:15:12.177,2024-11-21T05:38:07.093,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7972,2020
CVE-2020-7973,2020-02-05T16:15:12.223,2024-11-21T05:38:07.237,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7973,2020
CVE-2020-7974,2020-02-05T16:15:12.300,2024-11-21T05:38:07.383,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7974,2020
CVE-2020-7976,2020-02-05T16:15:12.363,2024-11-21T05:38:07.547,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7976,2020
CVE-2020-7977,2020-02-05T16:15:12.443,2024-11-21T05:38:07.697,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7977,2020
CVE-2020-7978,2020-02-05T16:15:12.507,2024-11-21T05:38:07.860,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7978,2020
CVE-2020-8506,2020-02-05T16:15:12.723,2024-11-21T05:38:57.677,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8506,2020
CVE-2020-8507,2020-02-05T16:15:12.787,2024-11-21T05:38:57.820,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8507,2020
CVE-2020-6754,2020-02-05T17:15:10.537,2024-11-21T05:36:08.213,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6754,2020
CVE-2020-6833,2020-02-05T17:15:10.597,2024-11-21T05:36:15.640,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6833,2020
CVE-2020-3110,2020-02-05T18:15:10.673,2024-11-21T05:30:20.743,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3110,2020
CVE-2020-3111,2020-02-05T18:15:10.783,2024-11-21T05:30:20.897,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3111,2020
CVE-2020-3118,2020-02-05T18:15:10.907,2025-02-24T15:35:44.490,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3118,2020
CVE-2020-3119,2020-02-05T18:15:10.987,2024-11-21T05:30:21.903,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3119,2020
CVE-2020-3120,2020-02-05T18:15:11.063,2024-11-21T05:30:22.057,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3120,2020
CVE-2020-3123,2020-02-05T18:15:11.203,2024-11-21T05:30:22.373,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3123,2020
CVE-2020-3149,2020-02-05T18:15:11.313,2024-11-21T05:30:25.700,psirt@cisco.com,https://cvefeed.io/vuln/detail/CVE-2020-3149,2020
CVE-2020-6854,2020-02-05T21:15:11.640,2024-11-21T05:36:17.903,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6854,2020
CVE-2020-8641,2020-02-05T21:15:11.937,2024-11-21T05:39:10.483,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8641,2020
CVE-2020-8644,2020-02-05T22:15:11.003,2025-03-07T15:53:39.210,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8644,2020
CVE-2020-8647,2020-02-06T01:15:10.813,2024-11-21T05:39:10.877,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8647,2020
CVE-2020-8648,2020-02-06T01:15:10.890,2024-11-21T05:39:11.030,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8648,2020
CVE-2020-8649,2020-02-06T01:15:10.937,2024-11-21T05:39:11.190,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8649,2020
CVE-2020-8658,2020-02-06T03:15:10.827,2024-11-21T05:39:12.757,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8658,2020
CVE-2020-5528,2020-02-06T10:15:11.570,2024-11-21T05:34:13.180,vultures@jpcert.or.jp,https://cvefeed.io/vuln/detail/CVE-2020-5528,2020
CVE-2020-5854,2020-02-06T16:15:12.417,2024-11-21T05:34:42.470,f5sirt@f5.com,https://cvefeed.io/vuln/detail/CVE-2020-5854,2020
CVE-2020-5855,2020-02-06T16:15:12.493,2024-11-21T05:34:42.600,f5sirt@f5.com,https://cvefeed.io/vuln/detail/CVE-2020-5855,2020
CVE-2020-5856,2020-02-06T16:15:12.587,2024-11-21T05:34:42.703,f5sirt@f5.com,https://cvefeed.io/vuln/detail/CVE-2020-5856,2020
CVE-2020-5720,2020-02-06T17:15:14.020,2024-11-21T05:34:28.890,vulnreport@tenable.com,https://cvefeed.io/vuln/detail/CVE-2020-5720,2020
CVE-2020-6767,2020-02-06T17:15:14.130,2024-11-21T05:36:09.480,psirt@bosch.com,https://cvefeed.io/vuln/detail/CVE-2020-6767,2020
CVE-2020-6855,2020-02-06T17:15:14.223,2024-11-21T05:36:18.030,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6855,2020
CVE-2020-6856,2020-02-06T17:15:14.303,2024-11-21T05:36:18.150,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6856,2020
CVE-2020-7920,2020-02-06T17:15:14.380,2024-11-21T05:38:00.723,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7920,2020
CVE-2020-7953,2020-02-06T17:15:14.490,2024-11-21T05:38:04.820,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7953,2020
CVE-2020-7954,2020-02-06T17:15:14.600,2024-11-21T05:38:04.953,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-7954,2020
CVE-2020-8608,2020-02-06T17:15:14.723,2024-11-21T05:39:07.170,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8608,2020
CVE-2020-8636,2020-02-06T17:15:14.803,2024-11-21T05:39:09.957,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8636,2020
CVE-2020-8771,2020-02-06T17:15:14.927,2024-11-21T05:39:24.443,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8771,2020
CVE-2020-8772,2020-02-06T17:15:15.007,2024-11-21T05:39:24.563,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8772,2020
CVE-2020-5317,2020-02-06T18:15:13.620,2024-11-21T05:33:54.000,security_alert@emc.com,https://cvefeed.io/vuln/detail/CVE-2020-5317,2020
CVE-2020-5318,2020-02-06T18:15:13.760,2024-11-21T05:33:54.113,security_alert@emc.com,https://cvefeed.io/vuln/detail/CVE-2020-5318,2020
CVE-2020-5319,2020-02-06T18:15:13.887,2024-11-21T05:33:54.223,security_alert@emc.com,https://cvefeed.io/vuln/detail/CVE-2020-5319,2020
CVE-2020-8657,2020-02-06T18:15:13.963,2025-03-07T15:53:33.440,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8657,2020
CVE-2020-6760,2020-02-06T21:15:11.580,2024-11-21T05:36:09.207,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-6760,2020
CVE-2020-8645,2020-02-07T00:15:09.443,2024-11-21T05:39:10.747,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8645,2020
CVE-2020-8654,2020-02-07T00:15:09.520,2024-11-21T05:39:11.347,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8654,2020
CVE-2020-8655,2020-02-07T00:15:09.613,2025-03-07T15:53:24.033,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8655,2020
CVE-2020-8656,2020-02-07T00:15:09.723,2024-11-21T05:39:12.467,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8656,2020
CVE-2020-8788,2020-02-07T14:15:11.437,2024-11-21T05:39:26.377,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8788,2020
CVE-2020-8126,2020-02-07T15:15:11.867,2024-11-21T05:38:20.710,support@hackerone.com,https://cvefeed.io/vuln/detail/CVE-2020-8126,2020
CVE-2020-1768,2020-02-07T16:15:11.113,2024-11-21T05:11:20.873,security@otrs.com,https://cvefeed.io/vuln/detail/CVE-2020-1768,2020
CVE-2020-6769,2020-02-07T20:15:35.507,2024-11-21T05:36:09.790,psirt@bosch.com,https://cvefeed.io/vuln/detail/CVE-2020-6769,2020
CVE-2020-8796,2020-02-07T20:15:35.587,2024-11-21T05:39:27.387,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8796,2020
CVE-2020-1700,2020-02-07T21:15:10.433,2024-11-21T05:11:11.900,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2020-1700,2020
CVE-2020-1708,2020-02-07T21:15:10.543,2024-11-21T05:11:12.853,secalert@redhat.com,https://cvefeed.io/vuln/detail/CVE-2020-1708,2020
CVE-2020-6768,2020-02-07T21:15:10.653,2024-11-21T05:36:09.660,psirt@bosch.com,https://cvefeed.io/vuln/detail/CVE-2020-6768,2020
CVE-2020-6770,2020-02-07T21:15:10.760,2024-11-21T05:36:09.940,psirt@bosch.com,https://cvefeed.io/vuln/detail/CVE-2020-6770,2020
CVE-2020-8808,2020-02-07T23:15:10.717,2024-11-21T05:39:28.777,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8808,2020
CVE-2020-8811,2020-02-07T23:15:10.823,2024-11-21T05:39:29.150,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8811,2020
CVE-2020-8812,2020-02-07T23:15:10.933,2024-11-21T05:39:29.280,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8812,2020
CVE-2020-8822,2020-02-10T02:15:10.180,2024-11-21T05:39:30.530,cve@mitre.org,https://cvefeed.io/vuln/detail/CVE-2020-8822,2020
